FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
MALE,WHITE,USCITIZEN,FULL PROF,100,44,25,23,PH.D.,2,1,44,4,2,C,3.49-3.0,5,OTHER,1,5,5,5,4,4,3,5,3,4,4,4,4,2,1,1,4,1,3,1,2,1,1,3,1,1,1,1,1,1,2,4,3,2,3,2,4,2,1,1,1,1,1.461538462,2,2.5,1,4.6,3.8,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,44,25,23,PH.D.,2,1,44,4,1,B,3.49-3.0,2,CATHOLIC,3,5,5,5,5,4,5,5,5,4,4,4,4,2,2,1,2,2,1,5,1,2,2,1,2,5,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,3,1.923076923,1.5,1.5,1.5,4.8,4.6,3.52
MALE,WHITE,USCITIZEN,FULL PROF,100,44,25,23,PH.D.,2,1,44,4,2,B,2.99-2.50,2,PROTESTANT,3,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,4,1,2,1,1,3,2,1,2,1,1,2,1,3,3,4,3,1,2,2,1,3,1,2,1,2,1.25,2.5,3,5,5,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,44,25,23,PH.D.,2,1,44,4,2,B,3.49-3.0,3,OTHER,2,4,5,5,3,3,3,2,3,3,4,3,3,1,1,1,2,3,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1.615384615,1.125,1,1,4,3,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,44,25,23,PH.D.,2,1,44,4,1,C,2.49-2.0,5,OTHER,2,4,5,5,4,4,4,4,3,3,4,3,3,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,3,2,2,1,2,1,2,2,1,2,2,1,1.615384615,1.5,1.5,1,4.4,3.6,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,1,B,2.99-2.50,1,OTHER,4,4,5,5,4,4,4,4,4,4,4,4,4,5,3,2,3,3,3,3,3,2,3,2,2,2,2,2,1,2,3,5,4,3,2,2,3,2,3,2,3,1,2.461538462,2.25,4,3,4.4,4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,1,A,3.49-3.0,1,PROTESTANT,4,4,4,4,2,3,5,4,4,2,4,4,3,3,4,2,4,4,2,4,2,4,3,2,3,4,3,2,3,5,4,5,5,2,3,5,4,3,5,5,3,1,3.769230769,2.75,4.5,4,3.4,3.8,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,2,C,2.49-2.0,1,PROTESTANT,4,5,5,5,4,4,3,3,4,3,4,3,3,4,2,2,3,4,2,3,3,1,2,3,1,4,2,3,1,3,4,4,3,4,2,2,3,2,3,3,2,3,2.846153846,2,3,2.5,4.6,3.4,3.52
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,1,B,2.49-2.0,1,CATHOLIC,4,4,4,4,4,4,5,4,5,3,4,4,4,2,3,1,2,3,1,2,3,1,2,3,2,3,3,2,1,3,3,4,5,3,2,2,3,2,3,3,2,1,2.538461538,1.875,3.5,2.5,4,4.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,5,1,B,2.49-2.0,1,CATHOLIC,2,4,5,4,3,4,5,4,5,3,4,3,2,2,2,1,2,4,2,5,2,4,3,2,2,5,2,2,1,2,4,3,4,5,2,2,2,2,2,2,2,1,3.153846154,1.75,2.5,2.5,4,4.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,1,B,2.99-2.50,1,PROTESTANT,4,5,5,5,5,5,5,4,5,3,4,4,4,2,2,3,4,3,3,3,4,2,3,2,3,5,2,3,2,2,3,5,5,2,2,2,4,2,4,3,2,1,2.538461538,2.875,3.5,3.5,5,4.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,21,18,PH.D.,2,1,23,4,1,B,2.99-2.50,1,PROTESTANT,4,3,4,4,4,3,3,3,2,2,3,2,3,2,2,2,3,4,3,4,3,4,4,3,3,4,3,3,3,3,3,4,5,3,2,2,3,2,4,3,3,1,3.076923077,2.75,3,4,3.6,2.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,A,3.49-3.0,1,PROTESTANT,4,4,4,4,4,4,3,4,4,4,2,4,4,3,3,2,3,5,3,4,2,2,4,2,3,3,2,2,2,2,3,4,5,2,3,3,3,3,4,3,3,1,2.923076923,2.5,3.5,4,4,3.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,C,2.49-2.0,1,JEWISH,3,4,4,4,4,4,2,3,4,3,1,3,3,3,3,2,2,4,2,4,3,3,2,2,3,4,2,3,3,2,4,4,5,2,2,2,4,2,2,2,2,1,2.769230769,2.375,3.5,2,4,2.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.99-2.50,1,PROTESTANT,4,5,5,4,4,4,5,4,3,2,2,3,3,2,5,2,2,3,5,4,3,3,1,3,2,5,3,3,3,2,4,2,5,2,2,2,2,2,1,2,4,1,3.153846154,2.75,3.5,1,4.4,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,C,2.99-2.50,1,PROTESTANT,3,5,5,5,5,5,5,5,4,4,4,4,4,3,3,2,3,4,3,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,5,4.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,B,3.49-3.0,1,PROTESTANT,5,5,5,5,5,5,5,5,3,4,4,4,4,3,2,4,5,5,5,3,5,3,5,2,5,5,3,3,4,1,4,4,5,5,3,2,4,2,5,2,3,1,3,4.25,3,5,5,4.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,C,2.99-2.50,1,OTHER,2,5,5,5,5,5,4,4,5,5,5,5,4,3,5,1,5,3,5,3,1,1,2,4,1,2,4,1,1,3,2,5,3,4,2,4,2,2,2,2,0,6,NA,2.5,5,2,5,4.6,0
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,A,3.49-3.0,2,PROTESTANT,2,4,5,4,4,4,3,3,3,4,2,4,4,4,1,1,2,4,2,2,3,1,1,3,1,2,2,1,1,3,2,4,3,2,2,2,4,2,2,3,1,1,2.153846154,1.75,2.5,1.5,4.2,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,B,3.49-3.0,2,OTHER,2,5,4,4,4,4,3,3,3,3,2,3,3,2,2,2,3,4,3,4,3,2,2,3,1,3,2,2,2,3,3,2,3,2,2,2,4,2,2,2,2,1,2.615384615,2.25,2,2,4.2,2.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,B,2.49-2.0,1,OTHER,3,4,4,4,4,4,5,5,3,4,4,4,5,3,2,1,1,3,2,1,3,1,1,2,1,2,1,1,1,2,3,4,3,2,2,2,4,2,2,2,3,1,2.076923077,1.5,3,1.5,4,4.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,C,3.49-3.0,2,CATHOLIC,2,4,4,4,4,3,2,1,3,4,1,2,1,2,1,1,2,3,2,1,1,1,1,2,1,3,1,1,1,2,3,2,2,2,2,2,2,1,2,3,1,1,1.923076923,1.375,1.5,1.5,3.8,2.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,2,NOT RELIGIOUS,3,5,5,5,5,5,5,3,3,2,2,4,3,3,1,2,2,2,4,2,2,1,2,2,1,3,2,2,2,2,2,4,3,2,2,2,2,1,2,2,2,1,1.846153846,2.125,2.5,2,5,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,B,2.99-2.50,3,PROTESTANT,4,5,5,5,5,5,5,5,4,4,4,3,3,1,3,1,1,5,1,5,3,1,3,5,5,3,1,1,1,2,3,5,5,4,1,2,5,1,3,3,3,1,3.076923077,1.75,4,3,5,4.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,2,CATHOLIC,3,5,5,5,5,5,4,4,3,4,4,4,4,3,2,1,2,1,2,3,2,1,1,1,1,2,1,2,2,1,3,5,2,2,1,2,2,1,2,1,1,1,1.615384615,1.5,3.5,1.5,5,3.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,C,2.99-2.50,1,CATHOLIC,3,4,5,4,5,4,3,5,3,4,2,3,3,2,1,1,3,3,2,4,2,1,4,2,2,2,2,2,1,1,1,3,3,2,2,2,4,1,3,1,5,3,2,1.875,2,3.5,4.4,3.4,3.52
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,LESS THAN 2.00,1,OTHER,4,4,5,4,4,3,2,4,3,2,3,4,3,2,4,2,4,3,2,4,3,4,4,2,4,5,2,3,2,2,4,5,5,0,0,0,0,0,0,0,0,1,NA,NA,4.5,NA,4,2.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,D,2.99-2.50,1,OTHER,3,4,4,4,4,2,4,4,3,2,4,3,3,2,2,1,2,2,1,2,2,2,2,2,2,4,2,2,1,2,4,2,3,2,2,3,1,2,1,2,1,0,2.307692308,1.625,2,1.5,3.6,3.4,0
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,C,2.49-2.0,1,PROTESTANT,4,5,4,5,5,5,3,3,3,5,3,4,4,2,4,4,4,4,4,3,5,3,5,2,3,4,2,2,4,2,4,5,3,4,3,4,4,1,5,2,4,1,3.153846154,3.625,4.5,5,4.8,3.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,C,2.49-2.0,2,OTHER,3,5,5,5,4,4,3,4,3,4,3,4,4,2,2,1,2,2,3,2,3,1,2,2,3,5,2,2,3,3,3,3,5,2,2,2,3,2,3,3,2,1,2.384615385,2.375,2.5,2.5,4.6,3.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,B,3.49-3.0,2,PROTESTANT,3,4,5,4,4,4,3,4,3,3,3,3,3,2,2,1,2,3,2,3,3,2,2,2,2,5,2,1,1,2,2,3,3,3,2,3,2,3,3,3,2,1,2.692307692,1.875,2.5,2.5,4.2,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.49-2.0,1,OTHER,1,5,5,5,5,5,3,5,3,4,4,4,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,3,1.384615385,1,2,1,5,3.8,3.52
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.99-2.50,1,PROTESTANT,3,5,5,4,5,4,4,4,3,4,3,5,5,1,4,2,3,5,3,3,4,2,5,3,3,5,2,3,4,2,3,4,5,3,2,4,5,2,5,4,4,1,3.384615385,2.875,4,5,4.6,3.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,D,4.0-3.5 ,2,PROTESTANT,4,5,5,2,5,3,2,4,2,1,2,3,5,5,1,1,3,4,2,4,4,1,4,2,3,5,1,1,2,1,2,5,5,4,1,1,4,1,5,1,1,1,2.153846154,2.125,3,4.5,4,2.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,2,PROTESTANT,4,4,5,4,5,4,3,4,3,3,4,3,4,2,1,1,2,4,2,4,2,3,2,3,1,4,1,1,1,3,2,5,5,4,2,3,2,2,2,3,4,1,3.076923077,1.5,3,2,4.4,3.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,3.49-3.0,2,CATHOLIC,1,5,4,4,5,4,4,3,4,3,2,3,4,2,2,1,1,1,1,2,2,1,1,1,1,5,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,4,1.615384615,1.125,1.5,1,4.4,3.2,5.16
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.99-2.50,1,PROTESTANT,3,5,5,5,5,5,2,3,3,4,1,2,5,3,4,2,1,2,4,4,3,4,5,3,4,5,3,3,4,5,4,4,5,5,1,3,5,5,5,4,1,1,3.769230769,2.75,4,5,5,2.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,A,2.99-2.50,3,CATHOLIC,2,5,5,5,5,4,3,4,5,5,5,5,5,1,1,1,3,5,4,1,3,3,1,3,1,5,3,5,1,4,3,3,3,1,3,1,5,1,1,1,1,1,2.307692308,2.375,2,1,4.8,4.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,4.0-3.5 ,1,CATHOLIC,2,4,4,3,4,4,2,3,3,4,2,2,2,3,2,1,1,4,1,2,2,1,2,2,1,3,1,1,1,2,2,5,2,3,1,2,2,1,2,2,2,1,2.153846154,1.125,3.5,2,3.8,2.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,5,1,A,3.49-3.0,1,JEWISH,4,5,5,4,4,4,3,4,4,4,3,4,4,3,1,2,2,5,2,3,3,3,2,3,4,5,3,4,3,3,3,3,5,2,2,2,4,2,3,2,2,1,2.769230769,2.625,2,2.5,4.4,3.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,1,2,A,4.0-3.5 ,1,CATHOLIC,4,5,5,5,5,5,4,5,4,3,3,3,4,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,4,3,2,1,1,2,1,2,1,2,1,1.461538462,1,2.5,2,5,3.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,2,A,3.49-3.0,2,CATHOLIC,4,5,5,5,5,5,2,3,4,2,4,4,4,2,1,1,3,4,1,3,3,2,3,1,1,5,1,1,2,1,2,5,3,2,3,1,5,3,3,3,2,1,2.307692308,1.875,3,3,5,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,1,PROTESTANT,0,5,5,4,4,4,3,4,3,3,3,3,3,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,0,1.461538462,1.25,1.5,1.5,4.4,3.2,0
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,A,3.49-3.0,1,PROTESTANT,4,4,4,3,4,4,4,4,3,4,4,4,5,4,2,2,4,4,3,5,2,2,2,2,3,4,2,3,2,2,2,4,5,5,3,2,4,3,3,4,4,1,3.153846154,2.625,3,2.5,3.8,3.8,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,A,3.49-3.0,1,OTHER,2,5,5,5,5,5,4,5,3,3,3,4,4,2,2,2,2,3,3,3,3,2,3,3,2,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2.923076923,2.375,2.5,3,5,3.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,C,2.99-2.50,1,PROTESTANT,2,4,4,2,4,1,2,2,4,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,1,3,1,2,2,2,1,1.615384615,1.125,1.5,1.5,3,2.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,C,3.49-3.0,2,JEWISH,3,4,5,4,5,4,3,3,4,3,2,4,4,2,2,1,3,3,2,3,2,2,2,2,1,4,1,2,1,2,3,3,3,3,2,3,3,2,3,2,2,1,2.538461538,1.625,2.5,2.5,4.4,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,B,2.49-2.0,1,PROTESTANT,3,4,4,5,5,5,4,4,3,3,3,4,4,3,4,2,3,4,4,4,2,2,2,3,2,2,3,1,1,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2.5,3.5,2.5,4.6,3.4,3.52
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,A,3.49-3.0,2,CATHOLIC,4,4,4,4,4,4,3,3,3,3,4,3,3,4,2,2,2,3,2,4,3,2,4,3,2,4,2,2,2,3,3,4,4,2,3,2,3,3,4,3,3,1,2.846153846,2.25,3,4,4,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,1,PROTESTANT,3,4,4,4,4,4,3,4,3,3,3,3,3,2,2,1,2,3,1,2,2,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2.076923077,1.625,2,3,4,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.49-2.0,1,PROTESTANT,5,4,4,4,4,3,3,3,3,3,3,3,4,0,4,3,4,4,5,4,5,3,2,3,4,5,4,3,4,4,5,5,5,3,3,3,5,3,5,3,3,1,3.615384615,4,4.5,3.5,3.8,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,A,3.49-3.0,2,PROTESTANT,2,4,4,4,4,4,4,3,3,4,4,4,4,2,1,1,2,2,2,2,3,1,3,2,1,3,1,1,1,2,2,2,2,3,2,3,4,1,2,2,2,1,2,1.625,1.5,2.5,4,3.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,C,2.49-2.0,2,JEWISH,3,4,3,2,3,2,1,1,0,2,2,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,1,2.769230769,2.375,3,2.5,2.8,NA,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,A,4.0-3.5 ,2,PROTESTANT,2,4,4,4,4,4,4,4,3,4,4,4,3,2,4,1,2,4,2,4,2,3,3,2,2,2,2,2,2,3,4,4,5,5,2,2,2,2,3,0,0,0,NA,1.875,4,3,4,3.8,0
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,3.49-3.0,2,JEWISH,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,4,3,4,3,4,5,2,3,3,4,4,3,5,4,3,5,4,4,4,3,3,1,3.692307692,3.25,3,4,4,3.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,A,3.49-3.0,2,CATHOLIC,2,4,5,4,5,3,1,4,3,2,3,3,1,3,1,1,2,4,1,4,3,1,2,1,1,5,1,1,1,1,2,3,4,5,1,1,4,1,2,1,1,1,2.153846154,1.375,2,2,4.2,2.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,2,B,4.0-3.5 ,2,PROTESTANT,4,4,4,5,5,4,3,4,3,3,4,3,4,3,2,2,2,4,2,3,3,1,2,2,2,2,2,3,2,1,2,5,3,3,2,3,4,2,3,2,2,1,2.230769231,2.125,3.5,2.5,4.4,3.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,A,4.0-3.5 ,2,PROTESTANT,4,5,5,4,5,5,4,4,3,4,5,5,4,3,2,1,2,5,2,2,4,2,3,2,2,4,2,2,2,2,2,4,5,2,2,2,4,1,3,2,2,1,2.307692308,2.125,3,3,4.8,4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,A,4.0-3.5 ,2,OTHER,1,3,3,4,2,5,3,2,3,2,3,3,3,2,1,1,2,3,2,1,2,1,2,2,2,3,1,1,1,1,3,3,3,5,2,3,3,2,3,2,2,1,2.230769231,1.625,2,2.5,3.4,2.6,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,A,2.99-2.50,1,PROTESTANT,4,4,4,4,4,4,3,4,3,4,2,4,4,2,4,2,2,4,2,4,3,2,2,2,3,3,2,2,2,3,5,5,5,3,2,2,4,2,2,3,2,1,3,2.25,4.5,2,4,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.99-2.50,1,PROTESTANT,4,4,4,4,4,3,3,4,4,3,2,3,4,3,4,2,3,3,2,4,2,2,4,3,3,5,2,2,3,3,4,4,5,4,3,4,5,3,5,3,3,1,3.461538462,2.5,4,4.5,3.8,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,B,2.99-2.50,1,NOT RELIGIOUS,0,4,4,4,4,3,3,3,3,4,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1.5,1,3.8,3.2,0
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,B,4.0-3.5 ,1,PROTESTANT,4,4,4,4,4,4,3,4,3,3,3,3,3,1,3,2,3,4,3,4,2,2,4,3,5,1,3,2,3,3,5,5,5,5,3,3,4,3,5,5,3,1,3.384615385,3,4,4.5,4,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,4,1,C,4.0-3.5 ,1,JEWISH,3,5,5,3,4,3,4,3,0,3,2,2,2,3,3,1,1,4,1,4,2,2,1,1,1,4,1,1,1,2,4,4,3,2,1,2,1,1,1,1,1,1,2.384615385,1.125,3.5,1,4,NA,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,1,B,2.49-2.0,1,PROTESTANT,4,4,5,4,4,4,3,4,3,4,2,4,4,3,2,2,3,2,2,3,3,3,3,3,2,4,3,3,3,2,3,3,5,2,2,4,5,3,3,3,3,1,2.846153846,2.5,2.5,3,4.2,3.2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,C,4.0-3.5 ,2,PROTESTANT,3,4,4,4,4,4,5,5,4,4,4,4,4,2,4,1,2,4,2,3,2,4,2,2,2,2,2,2,2,2,4,3,3,3,2,2,3,2,3,2,1,1,2.692307692,1.875,3.5,2.5,4,4.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,A,3.49-3.0,2,PROTESTANT,4,4,4,3,4,4,1,1,3,3,4,3,3,3,2,2,3,4,3,2,2,1,3,3,2,4,2,2,2,2,2,4,5,4,3,2,3,2,3,2,2,1,2.461538462,2.375,3,3,3.8,2.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,C,4.0-3.5 ,1,OTHER,2,4,4,4,4,3,2,2,3,2,1,3,3,2,2,3,2,2,3,1,2,1,1,3,2,1,1,3,1,2,3,3,3,3,3,2,4,1,3,3,2,1,2,2.125,2.5,2,3.8,2,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,2,A,3.49-3.0,2,JEWISH,3,4,4,4,4,4,4,4,0,4,3,4,4,3,2,2,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,3,1,2.307692308,2.5,2.5,3,4,NA,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,2.99-2.50,2,CATHOLIC,4,4,4,4,4,4,4,3,3,3,2,4,3,1,2,2,2,4,1,3,1,1,3,2,2,4,1,1,1,2,2,3,5,4,2,3,2,1,3,1,4,1,2.538461538,1.5,2.5,3,4,3,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,3,1,C,2.99-2.50,2,CATHOLIC,3,4,5,5,5,4,3,1,2,4,2,4,3,2,1,1,2,2,5,3,4,1,1,1,3,5,1,2,1,2,5,1,5,4,4,4,5,1,3,3,4,1,2.769230769,2.625,1,2,4.6,2.4,7.03
MALE,WHITE,FOREIGN,LECTURER-INSTRUCTOR,100,24,-9,0,UNKNOWN,1,1,210,2,2,B,3.49-3.0,1,CATHOLIC,3,5,5,5,5,4,4,5,3,2,3,4,4,1,1,1,2,3,2,2,4,1,1,1,1,1,1,1,1,3,4,3,5,2,1,2,3,2,2,2,1,1,1.923076923,1.625,2,1.5,4.8,3.4,7.03
